workbook_name,model_name,model_params,utility,accuracy,logit_roc_auc,true_pos,true_neg,false_pos,false_neg,timestamp
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=4, splitter=random, max_feature=None",30.83795349,0.514092617,0.510122665,10134.6,4225.6,9454.6,4118.3,6/4/2021 15:37
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=4, splitter=random, max_feature=sqrt",13.24431192,0.510881344,0.501498985,13603.2,667.3,13012.9,649.7,6/4/2021 15:37
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=4, splitter=random, max_feature=log2",13.91044374,0.511088983,0.501486263,13552.7,723.6,12956.6,700.2,6/4/2021 15:37
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=130, solver=liblinear, iteration=10000",132.1206487,0.529583166,0.527410396,9039.4,5753.5,7926.7,5213.5,6/4/2021 19:07
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=8, splitter=best, max_feature=None",145.521994,0.528799147,0.527183416,8768.3,6002.7,7677.5,5484.6,6/4/2021 15:42
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=8, splitter=best, max_feature=sqrt",107.747222,0.524445902,0.522393724,8916.4,5733,7947.2,5336.5,6/4/2021 15:43
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=8, splitter=best, max_feature=log2",102.7165629,0.521846831,0.518509132,9666.9,4909.9,8770.3,4586,6/4/2021 15:43
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=8, splitter=random, max_feature=None",67.91126595,0.5201535,0.516855364,9628.2,4901.3,8778.9,4624.7,6/4/2021 15:44
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=8, splitter=random, max_feature=sqrt",29.54752692,0.511103309,0.503964789,12433.6,1843.1,11837.1,1819.3,6/4/2021 15:44
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=8, splitter=random, max_feature=log2",12.77426198,0.511683259,0.502661784,13430.6,862.3,12817.9,822.3,6/4/2021 15:44
04A_tml_cv_baseline_logistic_regression,Logistic Regression model,"solver=saga, iteration=1000",134.998292,0.529880303,0.527704706,9045.5,5755.7,7924.5,5207.4,6/4/2021 15:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=16, splitter=best, max_feature=None",240.6979619,0.532991296,0.532000327,8290.2,6597.9,7082.3,5962.7,6/4/2021 15:52
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=130, solver=sag, iteration=100",137.8950482,0.529722783,0.527525626,9058.1,5738.7,7941.5,5194.8,6/4/2021 19:15
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=16, splitter=best, max_feature=log2",182.9424216,0.525383866,0.524812294,7955.3,6720.3,6959.9,6297.6,6/4/2021 15:54
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=16, splitter=random, max_feature=None",118.1470292,0.528666683,0.526882219,8784.7,5982.6,7697.6,5468.2,6/4/2021 15:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=16, splitter=random, max_feature=sqrt",45.46397006,0.51576086,0.510763389,10773.8,3633,10047.2,3479.1,6/4/2021 15:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=16, splitter=random, max_feature=log2",65.46989442,0.515048466,0.508632988,11757.5,2629.4,11050.8,2495.4,6/4/2021 15:55
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=130, solver=sag, iteration=1000",133.1205415,0.529780064,0.527606191,9043,5755.4,7924.8,5209.9,6/4/2021 20:32
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=lbfgs, iteration=100",137.3805332,0.529303922,0.526918851,9182.4,5602.7,8077.5,5070.5,6/4/2021 15:02
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=32, splitter=best, max_feature=None",296.7061194,0.529611826,0.529342413,7729.6,7064.1,6616.1,6523.3,6/4/2021 16:06
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=32, splitter=best, max_feature=sqrt",192.8399715,0.52511177,0.524859148,7661.1,7006.9,6673.3,6591.8,6/4/2021 16:08
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=32, splitter=best, max_feature=log2",97.03660517,0.521639212,0.521357366,7629.5,6941.5,6738.7,6623.4,6/4/2021 16:09
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=lbfgs, iteration=1000",137.3805332,0.529303922,0.526918851,9182.4,5602.7,8077.5,5070.5,6/4/2021 15:03
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=32, splitter=random, max_feature=None",229.9268704,0.527939955,0.527592122,7780.6,6966.4,6713.8,6472.3,6/4/2021 16:10
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=32, splitter=random, max_feature=sqrt",108.1715808,0.521141562,0.519549753,8448.3,6108.8,7571.4,5804.6,6/4/2021 16:10
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=32, splitter=random, max_feature=log2",111.410017,0.519623665,0.517520908,8980.7,5534,8146.2,5272.2,6/4/2021 16:10
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=lbfgs, iteration=10000",137.3805332,0.529303922,0.526918851,9182.4,5602.7,8077.5,5070.5,6/4/2021 15:04
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=64, splitter=best, max_feature=None",262.2590119,0.528834968,0.528634592,7664.2,7107.8,6572.4,6588.7,6/4/2021 16:22
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=64, splitter=best, max_feature=sqrt",195.5160036,0.522609371,0.522430565,7577.5,7020.6,6659.6,6675.4,6/4/2021 16:24
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=64, splitter=best, max_feature=log2",135.4617914,0.520697676,0.520518088,7547.8,6996.9,6683.3,6705.1,6/4/2021 16:25
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=64, splitter=random, max_feature=None",164.5906184,0.526425638,0.526235684,7628.1,7076.6,6603.6,6624.8,6/4/2021 16:26
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=64, splitter=random, max_feature=sqrt",66.25084484,0.518392162,0.518202303,7526.4,6953.9,6726.3,6726.5,6/4/2021 16:26
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=90, max_depth=64, splitter=random, max_feature=log2",81.38711424,0.516365905,0.516129972,7510.5,6913.2,6767,6742.4,6/4/2021 16:26
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=2, splitter=best, max_feature=None",20.81922792,0.517461344,0.50938761,12875.4,1578.9,12101.3,1377.5,6/4/2021 16:28
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=2, splitter=best, max_feature=sqrt",17.255754,0.511153386,0.50541537,11746,2532.1,11148.1,2506.9,6/4/2021 16:29
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=2, splitter=best, max_feature=log2",15.19638757,0.512803801,0.504879857,12697.1,1627.1,12053.1,1555.8,6/4/2021 16:29
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=2, splitter=random, max_feature=None",15.1372535,0.511260822,0.502442777,13224,1057.1,12623.1,1028.9,6/4/2021 16:29
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=2, splitter=random, max_feature=sqrt",14.13501525,0.511160581,0.501951378,13397.4,880.9,12799.3,855.5,6/4/2021 16:29
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=2, splitter=random, max_feature=log2",11.92406332,0.510383724,0.500255662,14166.5,90.1,13590.1,86.4,6/4/2021 16:29
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=4, splitter=best, max_feature=None",97.78957009,0.524778823,0.524044304,8038.7,6620,7060.2,6214.2,6/4/2021 16:33
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=4, splitter=best, max_feature=sqrt",56.15357567,0.516616478,0.513032389,9876.2,4554.5,9125.7,4376.7,6/4/2021 16:33
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=4, splitter=best, max_feature=log2",29.59675855,0.515904061,0.510430884,11029.5,3381.3,10298.9,3223.4,6/4/2021 16:33
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=4, splitter=random, max_feature=None",25.25971904,0.512198782,0.505825521,11465.5,2841.8,10838.4,2787.4,6/4/2021 16:34
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=4, splitter=random, max_feature=sqrt",19.21625173,0.510859862,0.502129049,12970.2,1299.7,12380.5,1282.7,6/4/2021 16:34
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=4, splitter=random, max_feature=log2",18.33070431,0.510960105,0.50213481,13074.2,1198.5,12481.7,1178.7,6/4/2021 16:34
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=liblinear, iteration=100",134.3972266,0.529260963,0.526873415,9183.3,5600.6,8079.6,5069.6,7/4/2021 3:18
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=best, max_feature=None",143.9019644,0.529536619,0.527929428,8689.9,6101.7,7578.5,5563,6/4/2021 16:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=best, max_feature=sqrt",103.0713371,0.523744233,0.520418965,9808.1,4821.7,8858.5,4444.8,6/4/2021 16:41
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=best, max_feature=log2",78.22961119,0.519000763,0.514737325,10184,4313.3,9366.9,4068.9,6/4/2021 16:41
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=random, max_feature=None",73.30103279,0.52105922,0.517652648,9830.8,4724,8956.2,4422.1,6/4/2021 16:42
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=random, max_feature=sqrt",21.71093496,0.51296848,0.504212627,12953.2,1375.6,12304.6,1299.7,6/4/2021 16:42
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=8, splitter=random, max_feature=log2",16.81649735,0.510931458,0.501385279,13748,523.9,13156.3,504.9,6/4/2021 16:42
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=best, max_feature=None",201.5252857,0.530875545,0.530202516,8001.4,6827.6,6852.6,6251.5,6/4/2021 16:53
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=best, max_feature=sqrt",153.6773825,0.526823016,0.525639921,8350,6365.8,7314.4,5902.9,6/4/2021 16:54
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=best, max_feature=log2",111.7835974,0.52602825,0.524319362,8711.4,5982.2,7698,5541.5,6/4/2021 16:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=random, max_feature=None",217.3669628,0.529776492,0.528317236,8539.7,6258.6,7421.6,5713.2,6/4/2021 16:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=random, max_feature=sqrt",18.50944618,0.514941042,0.509763327,10782.8,3601.1,10079.1,3470.1,6/4/2021 16:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=16, splitter=random, max_feature=log2",15.78169948,0.513856303,0.506484963,12372.4,1981.2,11699,1880.5,6/4/2021 16:56
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=liblinear, iteration=1000",136.8183084,0.529332562,0.526947063,9182.7,5603.2,8077,5070.2,6/4/2021 14:49
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=best, max_feature=None",230.9993789,0.528577205,0.528374612,7666.9,7097.9,6582.3,6586,6/4/2021 17:11
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=best, max_feature=sqrt",152.6971057,0.521760919,0.52149296,7610.9,6963.5,6716.7,6642,6/4/2021 17:13
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=best, max_feature=log2",152.2972012,0.519992421,0.519730811,7577.5,6947.5,6732.7,6675.4,6/4/2021 17:14
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=random, max_feature=None",164.2521874,0.527456659,0.527121934,7736.1,6997.4,6682.8,6516.8,6/4/2021 17:16
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=random, max_feature=sqrt",68.60990896,0.5196165,0.517619057,8808.6,5705.9,7974.3,5444.3,6/4/2021 17:16
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=32, splitter=random, max_feature=log2",56.29162272,0.518807414,0.516196683,9161.8,5330.1,8350.1,5091.1,6/4/2021 17:16
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=4, max_feature=None",175.0459665,0.530678629,0.528524464,9071.9,5751.6,7928.6,5181,6/4/2021 17:23
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=best, max_feature=None",221.9930928,0.527599872,0.527420892,7643.7,7093.8,6586.4,6609.2,6/4/2021 17:32
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=best, max_feature=sqrt",134.6796389,0.522677404,0.522523798,7558.5,7041.5,6638.7,6694.4,6/4/2021 17:34
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=4, max_feature=sqrt",130.5359762,0.52846621,0.522776576,11414,3347.7,10332.5,2838.9,6/4/2021 17:34
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=best, max_feature=log2",70.73507652,0.519111721,0.518931886,7515.8,6984.6,6695.6,6737.1,6/4/2021 17:35
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=random, max_feature=None",159.5759014,0.524105804,0.523877649,7619.8,7020.1,6660.1,6633.1,6/4/2021 17:37
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=random, max_feature=sqrt",53.13495028,0.514321733,0.514147369,7441.3,6925.3,6754.9,6811.6,6/4/2021 17:37
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=110, max_depth=64, splitter=random, max_feature=log2",101.8608663,0.515553245,0.515217046,7585.3,6815.7,6864.5,6667.6,6/4/2021 17:37
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=liblinear, iteration=10000",134.3972266,0.529260963,0.526873415,9183.3,5600.6,8079.6,5069.6,7/4/2021 3:20
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=best, max_feature=None",20.81922792,0.517461344,0.50938761,12875.4,1578.9,12101.3,1377.5,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=best, max_feature=sqrt",20.52962303,0.511557974,0.506337369,10721.4,3568,10112.2,3531.5,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=best, max_feature=log2",29.08671898,0.511207115,0.506317484,11009.9,3269.7,10410.5,3243,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=random, max_feature=None",23.02497129,0.510856288,0.50370465,12459.8,1810,11870.2,1793.1,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=random, max_feature=sqrt",12.41402094,0.510075845,0.500135443,14074,174,13506.2,178.9,6/4/2021 17:40
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=2, splitter=random, max_feature=log2",11.97158009,0.510272744,0.500040255,14240.3,13.2,13667,12.6,6/4/2021 17:40
05D_tml_cv_pca_random_forest,Random Forest model PCA,"pca_n_components=70, n_estimators=50, max_depth=4, max_feature=log2",98.64819684,0.52611416,0.519630197,11958.4,2737.6,10942.6,2294.5,6/4/2021 17:43
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=best, max_feature=None",97.78957009,0.524778823,0.524044304,8038.7,6620,7060.2,6214.2,6/4/2021 17:45
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=best, max_feature=sqrt",51.91888484,0.515821718,0.512649312,9518.9,4889.6,8790.6,4734,6/4/2021 17:45
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=best, max_feature=log2",31.97912146,0.515571115,0.511751736,10165.9,4235.6,9444.6,4087,6/4/2021 17:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=random, max_feature=None",54.40551072,0.514869443,0.510199188,10665.4,3716.5,9963.7,3587.5,6/4/2021 17:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=random, max_feature=sqrt",15.47414622,0.510290642,0.502038901,12861.4,1392.6,12287.6,1391.5,6/4/2021 17:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=4, splitter=random, max_feature=log2",12.47148686,0.511024546,0.501607937,13580.1,694.4,12985.8,672.8,6/4/2021 17:46
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=best, max_feature=None",140.0643936,0.529550941,0.527966772,8673,6119,7561.2,5579.9,6/4/2021 17:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=best, max_feature=sqrt",56.5853349,0.524288401,0.521811691,9178.5,5466.5,8213.7,5074.4,6/4/2021 17:55
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=best, max_feature=log2",78.37427244,0.518449425,0.516290937,8792.5,5689.4,7990.8,5460.4,6/4/2021 17:56
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=random, max_feature=None",60.3687901,0.521359942,0.519337105,8923.4,5639.8,8040.4,5329.5,6/4/2021 17:57
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=random, max_feature=sqrt",14.04676743,0.511507844,0.50251305,13347.6,940.4,12739.8,905.3,6/4/2021 17:57
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=8, splitter=random, max_feature=log2",15.15931146,0.510372985,0.500879529,13754.2,502.1,13178.1,498.7,6/4/2021 17:57
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=best, max_feature=None",231.860883,0.533714468,0.532539217,8407.1,6501.2,7179,5845.8,6/4/2021 18:12
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=best, max_feature=sqrt",150.3785057,0.524954283,0.523540663,8464,6199.6,7480.6,5788.9,6/4/2021 18:13
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=best, max_feature=log2",125.9809685,0.523260951,0.522042313,8318,6298.3,7381.9,5934.9,6/4/2021 18:14
05C_tml_cv_pca_decision_tree,Decision Tree model PCA,"pca_n_components=130, max_depth=16, splitter=random, max_feature=None",139.1392659,0.529729953,0.527947559,8786.4,6010.6,7669.6,5466.5,6/4/2021 18:15
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=sag, iteration=100",136.8448762,0.529343302,0.526957771,9182.9,5603.3,8076.9,5070,6/4/2021 14:52
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=sag, iteration=1000",136.8229315,0.529343302,0.526957615,9183,5603.2,8077,5069.9,6/4/2021 14:53
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=sag, iteration=10000",136.8312925,0.529332562,0.526947072,9182.7,5603.2,8077,5070.2,6/4/2021 14:54
05A_tml_cv_pca_logistic_regression,Logistic Regression model PCA,"pca_n_components=70, solver=saga, iteration=100",134.4938121,0.529275283,0.526887371,9183.7,5600.6,8079.6,5069.2,7/4/2021 3:23
